itest_id,aveknow,avecarelessness,avecorrect,numactions,averesbored,averesengcon,averesconf,averesfrust,averesofftask,averesgaming,actioncount,bottomhint,correct,correctrate,filedin,frhrate,frscaffoldh,hint,hintrate,scaffold,timeover80,timeover80rate,timetaken,timetohint,workinschoolrate,wrong,wrongrate,actioncount_M,bottomhint_M,correct_M,correctrate_M,filedin_M,frhrate_M,frscaffoldh_M,hint_M,hintrate_M,scaffold_M,timeover80_M,timeover80rate_M,timetaken_M,timetohint_M,workinschoolrate_M,wrong_M,wrongrate_M,actioncount_H,bottomhint_H,correct_H,correctrate_H,filedin_H,frhrate_H,frscaffoldh_H,hint_H,hintrate_H,scaffold_H,timeover80_H,timeover80rate_H,timetaken_H,timetohint_H,workinschoolrate_H,wrong_H,wrongrate_H,actioncount_E,bottomhint_E,correct_E,correctrate_E,filedin_E,frhrate_E,frscaffoldh_E,hint_E,hintrate_E,scaffold_E,timeover80_E,timeover80rate_E,timetaken_E,timetohint_E,workinschoolrate_E,wrong_E,wrongrate_E,average_questions_by_day,average_questions_by_mon,counts_day_answer,counts_mon_answer,std_questions_by_day,std_questions_by_mon,average_questions_by_day_M,average_questions_by_mon_M,counts_day_answer_M,counts_mon_answer_M,std_questions_by_day_M,std_questions_by_mon_M,average_questions_by_day_H,average_questions_by_mon_H,counts_day_answer_H,counts_mon_answer_H,std_questions_by_day_H,std_questions_by_mon_H,average_questions_by_day_E,average_questions_by_mon_E,counts_day_answer_E,counts_mon_answer_E,std_questions_by_day_E,std_questions_by_mon_E,wrong_and_over80,wrong_and_over80_M,wrong_and_over80_H,wrong_and_over80_E
5788,0.180972697,0.11532895,0.410138249,651,0.267538545,0.650214087,0.15475346199999998,0.143942243,0.165024825,0.009501297,2.009259259259259,0.030864197530864196,0.8240740740740741,0.5893911558263413,0.0,0.4640544554896407,0.642746913580247,0.2345679012345679,0.050195406445406446,1.308641975308642,0.16358024691358025,0.12506012506012507,67.08333333394762,5.422839508268519,1.0,0.9506172839506173,0.36041343772825263,2.1735537190082646,0.05785123966942149,0.8099173553719008,0.5878623901351173,0.0,0.44880654240158374,0.6522038567493113,0.2727272727272727,0.038214196272047515,1.4710743801652892,0.18181818181818182,0.13101499051912277,72.1239669236942,3.2231405054545457,1.0,1.0909090909090908,0.37392341359283515,1.9333333333333333,0.0,0.8533333333333334,0.6344343434343435,0.0,0.5266565656565657,0.72,0.2,0.03452525252525252,1.3466666666666667,0.12,0.08888888888888888,59.86666667009335,2.386666657066667,1.0,0.88,0.33104040404040397,1.8596491228070176,0.02631578947368421,0.8157894736842105,0.5650480367585632,0.0,0.44706558061821217,0.5877192982456141,0.23684210526315788,0.07792397660818713,1.105263157894737,0.17543859649122806,0.14473684210526316,67.05263160395614,10.464912282798245,1.0,0.8070175438596491,0.3570279866332498,36.0,54.0,9,6,14.343988287781054,25.752669764511797,13.444444444444445,20.166666666666668,9.0,6.0,6.710274046399132,9.45339445208263,8.333333333333334,12.5,9.0,6.0,9.539392014169456,12.84912448379266,12.666666666666666,19.0,9.0,6.0,8.703447592764604,17.458522274236156,0.07716049382716049,0.0743801652892562,0.05333333333333334,0.09649122807017543
5807,0.201432852,0.11158522,0.403587444,223,0.302780518,0.61682985,0.148234952,0.07030951099999999,0.30418653100000004,0.01901218,1.9734513274336283,0.02654867256637168,0.7964601769911505,0.5578381795195956,0.0,0.4572482090181206,0.6002949852507374,0.25663716814159293,0.09471133586177834,1.2300884955752212,0.5663716814159292,0.32937210282343027,172.23893805034513,22.97345133614159,1.0,0.9203539823008849,0.34745048461862627,1.9591836734693877,0.061224489795918366,0.7755102040816326,0.5393100097181729,0.0,0.3386297376093294,0.4897959183673469,0.20408163265306123,0.07623906705539359,1.0816326530612246,0.5306122448979592,0.35034013605442177,132.89795917555102,11.265306112693878,1.0,0.9795918367346939,0.3844509232264334,2.3333333333333335,0.0,1.0,0.6095238095238094,0.0,0.6206349206349205,0.7888888888888889,0.2,0.08888888888888888,1.8,0.6666666666666666,0.23015873015873017,156.86666660833333,17.333333319999998,1.0,1.1333333333333333,0.30158730158730157,1.641025641025641,0.0,0.717948717948718,0.564957264957265,0.0,0.5213675213675214,0.5897435897435898,0.3333333333333333,0.12692307692307692,0.8974358974358975,0.5128205128205128,0.39529914529914534,180.00000000889744,20.20512824774359,1.0,0.5897435897435898,0.3081196581196581,18.833333333333332,22.6,6,5,5.419102016632153,12.461942063739505,8.166666666666666,9.8,6.0,5.0,5.636192568273964,7.328028384224504,5.0,5.0,3.0,3.0,4.358898943540674,4.358898943540674,6.5,7.8,6.0,5.0,3.3911649915626345,6.340346993658944,0.168141592920354,0.1836734693877551,0.13333333333333333,0.20512820512820512
5810,0.158223465,0.087936574,0.355062413,721,0.223034671,0.6496692239999999,0.075719186,0.132277449,0.138910116,0.202136627,2.3562091503267975,0.16993464052287582,0.8366013071895425,0.5450528864744544,0.0,0.3566023210631054,0.5267273576097105,0.8790849673202614,0.2062150449405352,0.7647058823529411,0.1503267973856209,0.09208176536607908,55.872549007032696,8.990196082810458,1.0,0.6405228758169934,0.24873206858500982,2.195804195804196,0.14685314685314685,0.8321678321678322,0.557883782883783,0.0,0.3757104007104008,0.5134865134865135,0.7412587412587412,0.18816461316461322,0.7482517482517482,0.04895104895104895,0.03251748251748252,36.13986012258741,5.874125872209791,1.0,0.6223776223776224,0.25395160395160404,2.5974025974025974,0.19480519480519481,0.8051948051948052,0.4989125953411667,0.0,0.2946042053184911,0.4902597402597403,1.0129870129870129,0.21671304885590598,0.7142857142857143,0.2987012987012987,0.1667027417027417,88.02597404228572,15.740259761519484,1.0,0.7792207792207793,0.28437435580292725,2.641509433962264,0.24528301886792453,0.8679245283018868,0.5095626072041165,0.0,0.39132361349342476,0.6415094339622641,1.2264150943396226,0.2775871926815323,0.8301886792452831,0.11320754716981132,0.06429388221841052,51.92452827473583,5.773584932698112,1.0,0.5471698113207547,0.21285020011435107,30.6,51.0,10,6,13.985706989637672,19.370080020485204,14.3,23.833333333333332,10.0,6.0,10.52035064899349,14.03448134655024,7.7,12.833333333333334,10.0,6.0,5.558776843874918,10.759491933482114,6.625,8.833333333333334,8.0,6.0,3.6620642110310255,4.622409184253019,0.0392156862745098,0.006993006993006993,0.09090909090909091,0.018867924528301886
5813,0.141471137,0.087591901,0.37398374,615,0.257823864,0.657317257,0.129847386,0.112713526,0.230365953,0.115944813,2.1503496503496504,0.1048951048951049,0.8041958041958042,0.5342338217338216,0.0,0.3853410478410479,0.6172161172161172,0.5979020979020979,0.1412462537462538,1.1083916083916083,0.16783216783216784,0.11753940503940503,71.58391607940557,15.251748253139858,0.75,0.7482517482517482,0.3245199245199246,2.0538461538461537,0.13076923076923078,0.8153846153846154,0.5550824175824178,0.0,0.3788003663003663,0.6038461538461538,0.5846153846153846,0.13445665445665447,1.023076923076923,0.1076923076923077,0.08002136752136753,48.961538466876924,5.853846161523078,0.6576923076923077,0.6538461538461539,0.310460927960928,2.466666666666667,0.06666666666666667,0.7833333333333333,0.5040939153439153,0.0,0.3874272486772487,0.6531746031746032,0.6833333333333333,0.1291137566137566,1.2833333333333334,0.2833333333333333,0.17978835978835978,124.21666666173336,30.916666677583336,0.9,1.0,0.36679232804232803,2.0875,0.1125,0.7875,0.5009375,0.0,0.3801041666666666,0.5979166666666667,0.5625,0.16760416666666667,1.1,0.1875,0.14104166666666668,72.5374999793,20.137499981787503,0.825,0.7375,0.33145833333333335,35.75,47.666666666666664,8,6,10.38886766825776,23.09689733853157,16.25,21.666666666666668,8.0,6.0,7.959720023791218,14.760307133209208,7.5,10.0,8.0,6.0,4.928053803045811,8.024961059095551,10.0,13.333333333333334,8.0,6.0,5.31843156256751,6.121002096606949,0.05244755244755245,0.03076923076923077,0.1,0.05
5818,0.08716987400000001,0.081826471,0.217687075,147,0.28598549,0.560341994,0.201708883,0.05831144200000001,0.350031954,0.027694216,3.972972972972973,0.2702702702702703,0.8648648648648649,0.3214080964080963,0.0,0.25631800631800633,0.6675675675675675,1.0810810810810811,0.195981045981046,2.4594594594594597,0.40540540540540543,0.24504504504504504,179.24324324713515,66.6216215945946,1.0,2.027027027027027,0.4826108576108576,4.0,0.21739130434782608,0.9130434782608695,0.3804865424430642,0.0,0.28447204968944106,0.6826086956521739,0.8695652173913043,0.14834368530020706,2.6956521739130435,0.43478260869565216,0.2811594202898551,223.04347822517394,85.95652170791304,1.0,2.217391304347826,0.4711697722567288,3.888888888888889,0.2222222222222222,0.7777777777777778,0.248989898989899,0.0,0.22676767676767678,0.5555555555555556,1.0,0.16363636363636364,2.3333333333333335,0.3333333333333333,0.24444444444444446,94.11111116944443,17.44444439088889,1.0,2.111111111111111,0.5873737373737373,,,,,,,,,,,,,,,,,,12.333333333333334,18.5,3,2,7.371114795831994,20.506096654409877,7.666666666666667,11.5,3.0,2.0,5.507570547286102,10.606601717798213,4.5,9.0,2.0,1.0,2.1213203435596424,,,,,,,,0.13513513513513514,0.13043478260869565,0.2222222222222222,
5819,0.0611987,0.015876027,0.245155475,2219,0.191232162,0.681920256,0.049257195,0.107290444,0.106768205,0.533551724,3.1882183908045976,0.5502873563218391,0.7816091954022989,0.283637094466836,0.0,0.38692572792788354,0.7093869731800766,1.992816091954023,0.564745670995672,0.992816091954023,0.05028735632183908,0.02642081736909323,34.6637931057399,10.7959770170115,0.9976213282247764,0.41379310344827586,0.15161723453749318,3.2470238095238093,0.5595238095238095,0.7619047619047619,0.2769705451625095,0.0,0.36488390495086936,0.7227513227513227,2.0833333333333335,0.578844246031746,0.9761904761904762,0.044642857142857144,0.01962632275132275,33.19940475698808,10.87500000444643,0.9965608465608465,0.4017857142857143,0.14418520880574454,3.5080645161290325,0.6774193548387096,0.7903225806451613,0.22332076525624905,0.0,0.3854175394497975,0.717741935483871,2.370967741935484,0.6772168691523529,0.9435483870967742,0.04838709677419355,0.01599462365591398,37.314516165612915,9.580645172895162,0.9959677419354839,0.3467741935483871,0.09946236559139786,2.963157894736842,0.46842105263157896,0.8052631578947368,0.3249895572263995,0.0,0.42104218880534694,0.6678362573099415,1.6578947368421053,0.4732769423558897,1.063157894736842,0.06842105263157895,0.04637426900584795,37.79999999823684,12.189473700247367,1.0,0.5,0.201733500417711,77.33333333333333,139.2,9,5,46.922808952576574,95.74810703089645,37.333333333333336,67.2,9.0,5.0,28.96118091514916,55.715347975221334,13.777777777777779,24.8,9.0,5.0,13.367664135683707,26.090228055729984,21.11111111111111,38.0,9.0,5.0,11.53737886658452,11.445523142259598,0.022988505747126436,0.011904761904761904,0.016129032258064516,0.04736842105263158
5832,0.164929699,0.100517039,0.416309013,466,0.249172577,0.673060694,0.14121603800000002,0.144729258,0.182490739,0.029298809,1.9416666666666667,0.03333333333333333,0.8083333333333333,0.5798214748214751,0.0,0.46368721556221554,0.6230324074074074,0.30416666666666664,0.0790473531098531,1.1708333333333334,0.09166666666666666,0.04896043771043771,55.1375000016375,8.337499999912499,0.8625,0.8291666666666667,0.3411311720686721,1.820754716981132,0.018867924528301886,0.8113207547169812,0.6009624547360397,0.0,0.5619163331427481,0.7313941299790356,0.2358490566037736,0.07246998284734134,1.3018867924528301,0.11320754716981132,0.0551743853630646,64.877358516717,8.358490570537736,0.7547169811320755,0.7735849056603774,0.3265675624166191,2.1818181818181817,0.030303030303030304,0.8484848484848485,0.65357067175249,0.0,0.4555908737726919,0.6060606060606061,0.36363636363636365,0.05193190647736102,1.2727272727272727,0.12121212121212122,0.09366391184573003,52.727272749939395,3.000000021909091,0.9393939393939394,0.9696969696969697,0.294497421770149,1.9770114942528736,0.04597701149425287,0.7931034482758621,0.513232074438971,0.0,0.35001368363437324,0.5172413793103449,0.3448275862068966,0.09170771756978653,0.9655172413793104,0.05747126436781609,0.031034482758620693,41.57471261054022,7.68965515562069,0.9770114942528736,0.8390804597701149,0.3950602079912425,60.0,60.0,4,4,25.664502073226878,25.664502073226878,26.5,26.5,4.0,4.0,21.702534414210707,21.702534414210707,8.25,8.25,4.0,4.0,7.847504911329036,7.847504911329036,21.75,21.75,4.0,4.0,24.944939366532843,24.944939366532843,0.03333333333333333,0.04716981132075472,0.030303030303030304,0.022988505747126436
5833,0.204001625,0.119609827,0.433931485,613,0.254118904,0.643389148,0.159359719,0.093501532,0.195960089,0.038304275,1.8689024390243902,0.03048780487804878,0.8109756097560976,0.5935294380416333,0.0,0.47024274844396796,0.6300124333660919,0.2804878048780488,0.08645516915333985,1.1859756097560976,0.22865853658536586,0.1482330846660115,72.46341463161288,11.179878044996949,1.0,0.7774390243902439,0.32001539280502683,2.072289156626506,0.030120481927710843,0.8253012048192772,0.5622004501522573,0.0,0.4422352413316269,0.6303860129161334,0.3132530120481928,0.0882395883901908,1.2951807228915662,0.26506024096385544,0.15378069052767845,85.86746986981325,14.734939760228919,1.0,0.9337349397590361,0.34955996145755186,1.7972972972972974,0.04054054054054054,0.7837837837837838,0.5868404118404118,0.0,0.5414736164736166,0.7162162162162162,0.22972972972972974,0.07043114543114544,1.3108108108108107,0.10810810810810811,0.08108108108108109,46.270270314905424,4.635135134621621,1.0,0.7837837837837838,0.3427284427284428,1.7254901960784315,0.0392156862745098,0.803921568627451,0.6341736694677871,0.0,0.3956115779645192,0.47058823529411764,0.45098039215686275,0.1666199813258637,0.803921568627451,0.3137254901960784,0.22731092436974787,80.64705880786273,17.94117644311765,1.0,0.47058823529411764,0.19920634920634922,41.0,82.0,8,4,12.501428489805246,38.21866908549625,20.75,41.5,8.0,4.0,8.647873396720968,27.34349404642111,10.571428571428571,18.5,7.0,4.0,7.6345081233642205,6.757711644237764,6.375,12.75,8.0,4.0,3.3354160160315836,7.675719293112969,0.07621951219512195,0.07228915662650602,0.06756756756756757,0.09803921568627451
5834,0.196793405,0.110787993,0.44212963,432,0.226912657,0.66626444,0.127849708,0.155274399,0.147761877,0.099204684,1.9907834101382489,0.09216589861751152,0.880184331797235,0.5915276863433545,0.0,0.4335216882451905,0.5340501792114696,0.4976958525345622,0.14437312559432375,0.8940092165898618,0.14285714285714285,0.07854582693292372,61.82949308368663,9.13824885835023,1.0,0.6129032258064516,0.26409918806232174,1.9102564102564104,0.08974358974358974,0.8333333333333334,0.5744301994301995,0.0,0.5398860398860399,0.6246438746438746,0.5384615384615384,0.18839031339031342,1.0128205128205128,0.1282051282051282,0.07663817663817664,68.2307692360641,8.884615396923076,1.0,0.5384615384615384,0.23717948717948714,2.163265306122449,0.14285714285714285,0.9183673469387755,0.6095481049562682,0.0,0.502405247813411,0.7176870748299321,0.5102040816326531,0.10177356656948493,1.2244897959183674,0.22448979591836735,0.09251700680272108,70.1632652993061,10.836734699183673,1.0,0.7346938775510204,0.28867832847424685,1.9878048780487805,0.07317073170731707,0.8780487804878049,0.5785133565621371,0.0,0.30908826945412304,0.36585365853658536,0.5,0.14204413472706157,0.6219512195121951,0.12195121951219512,0.07967479674796749,52.25609755854877,9.353658549292684,1.0,0.6097560975609756,0.27944250871080134,36.166666666666664,54.25,6,4,29.430709584831057,64.78875931311953,13.0,19.5,6.0,4.0,10.01998003990028,25.30480850220632,8.166666666666666,12.25,6.0,4.0,5.776388721914988,11.644025649805712,13.666666666666666,20.5,6.0,4.0,14.541893503483879,25.877918514955308,0.027649769585253458,0.01282051282051282,0.04081632653061224,0.024390243902439025
5851,0.313002132,0.156958059,0.396341463,328,0.26871029,0.623208561,0.079335419,0.271497951,0.193310642,0.048024275,2.342857142857143,0.07857142857142857,0.9285714285714286,0.5986714079571224,0.0,0.2541354875283447,0.302718253968254,0.5642857142857143,0.14245954442383016,0.4857142857142857,0.17142857142857143,0.08951298701298702,88.87142856477138,23.164285726264293,1.0,0.85,0.2588690476190476,2.4444444444444446,0.037037037037037035,1.037037037037037,0.6827160493827159,0.0,0.5916666666666666,0.6836419753086419,0.5555555555555556,0.08271604938271605,1.2962962962962963,0.2962962962962963,0.17592592592592593,151.11111108622222,37.07407407555556,1.0,0.8518518518518519,0.23456790123456792,1.8,0.0,0.7,0.4666666666666666,0.0,0.4999999999999999,0.6,0.5,0.2333333333333333,0.8,0.4,0.3,116.90000002560001,23.89999998,1.0,0.6,0.3,2.431578947368421,0.10526315789473684,0.9157894736842105,0.5685683906736538,0.0,0.14109440267335005,0.16760233918128656,0.6105263157894737,0.15134389002810056,0.21052631578947367,0.12631578947368421,0.050334928229665066,70.43157893438946,20.957894753652628,1.0,0.9052631578947369,0.28008771929824566,23.333333333333332,35.0,6,4,19.12764142979125,35.393031329156685,5.4,9.0,5.0,3.0,4.39317652729776,5.0,2.5,3.3333333333333335,4.0,3.0,1.7320508075688772,1.5275252316519468,15.833333333333334,23.75,6.0,4.0,21.747796823279977,29.848227194703988,0.06428571428571428,0.1111111111111111,0.2,0.042105263157894736
5853,0.132698739,0.086565733,0.294832827,329,0.283736366,0.617993542,0.160326934,0.209247403,0.266138154,0.068171572,2.836206896551724,0.09482758620689655,0.8362068965517241,0.5320592003781661,0.0,0.2794714385231626,0.4443573667711599,0.5086206896551724,0.08449986316365625,1.0775862068965518,0.46551724137931033,0.1772997835497835,133.27586208113792,19.017241398051723,1.0,1.4913793103448276,0.3834409364581778,3.1315789473684212,0.09210526315789473,0.8289473684210527,0.49137664236348444,0.0,0.2927897395002658,0.469896331738437,0.4868421052631579,0.08270154553049289,1.3421052631578947,0.4868421052631579,0.17185150375939848,141.3947368685658,15.63157895781579,1.0,1.8157894736842106,0.42592181210602265,3.0588235294117645,0.23529411764705882,0.8235294117647058,0.5298573975044564,0.0,0.29901960784313725,0.5196078431372549,1.1176470588235294,0.1715686274509804,0.5882352941176471,0.5294117647058824,0.1876114081996435,143.4705881929412,30.64705888117647,1.0,1.1176470588235294,0.2985739750445633,2.111111111111111,0.0,0.7777777777777778,0.47592592592592603,0.0,0.19444444444444445,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.7777777777777778,0.6666666666666666,0.3314814814814815,171.3333333202222,56.77777782222222,1.0,1.0,0.4574074074074074,19.333333333333332,29.0,6,4,2.581988897471611,10.456258094238748,12.666666666666666,19.0,6.0,4.0,2.7325202042558927,8.679477710861024,3.4,4.25,5.0,4.0,3.209361307176242,3.8622100754188224,2.25,2.25,4.0,4.0,1.2583057392117916,1.2583057392117916,0.15517241379310345,0.14473684210526316,0.23529411764705882,0.2222222222222222
5859,0.223649436,0.126795777,0.34981458600000004,809,0.231433961,0.652810646,0.084229629,0.102556426,0.159313233,0.133609413,2.714765100671141,0.16778523489932887,0.9496644295302014,0.5471397511155317,0.0,0.4089855954278189,0.555089485458613,1.0570469798657718,0.22088265684158603,1.0201342281879195,0.17114093959731544,0.0963314835798057,63.83892616904025,16.765100671728185,1.0,0.7080536912751678,0.23197759204288249,2.7195121951219514,0.17682926829268292,0.9573170731707317,0.5579751659616454,0.0,0.458473245118261,0.6183943089430893,1.048780487804878,0.21038112831259703,1.1280487804878048,0.18902439024390244,0.11466318234610917,68.58536584445122,17.83536585743293,1.0,0.7134146341463414,0.23164370572575768,3.1228070175438596,0.15789473684210525,0.9473684210526315,0.45092592592592595,0.0,0.3560428849902534,0.5263157894736842,1.2105263157894737,0.2541423001949317,1.1228070175438596,0.19298245614035087,0.0750487329434698,76.21052633335088,20.385964921701756,1.0,0.9649122807017544,0.29493177387914227,2.759259259259259,0.2037037037037037,0.8888888888888888,0.5065482871038426,0.0,0.4150058788947678,0.5370370370370371,1.2222222222222223,0.25094596761263427,0.8703703703703703,0.12962962962962962,0.06711560044893379,50.037036999574056,15.351851815907407,1.0,0.6481481481481481,0.24250574528352306,27.09090909090909,37.25,11,8,13.881315106678802,19.226098333849674,14.909090909090908,20.5,11.0,8.0,9.40696067233775,13.384425917567668,5.181818181818182,7.125,11.0,8.0,4.51260859854213,4.67325215607779,6.0,7.714285714285714,9.0,7.0,3.774917217635375,5.313952882562588,0.06040268456375839,0.054878048780487805,0.08771929824561403,0.07407407407407407
5863,0.231486451,0.14283689,0.345679012,648,0.247396648,0.604264459,0.108033298,0.114424197,0.17510804100000002,0.095443136,2.4732824427480917,0.07251908396946564,0.8549618320610687,0.6117808256952845,0.0,0.430319320687167,0.5760830772281155,0.7061068702290076,0.08905018021234687,1.0572519083969465,0.1946564885496183,0.08811446187400387,72.08778625103051,9.320610683805345,1.0,0.9122137404580153,0.29916899409236836,2.3630573248407645,0.07006369426751592,0.8789808917197452,0.6560644176605213,0.0,0.4729621321603338,0.6106184685802521,0.6687898089171974,0.08300829306824062,1.0509554140127388,0.21019108280254778,0.0819280153675058,75.910827996707,10.089171964585988,1.0,0.8152866242038217,0.26092728927123837,3.0476190476190474,0.09523809523809523,0.7619047619047619,0.520861678004535,0.0,0.35099480652476045,0.5,1.1428571428571428,0.13351587947006763,1.1666666666666667,0.16666666666666666,0.10714285714285714,75.09523810666667,11.047619036190477,1.0,1.1428571428571428,0.34562244252539726,2.8095238095238093,0.07142857142857142,0.9047619047619048,0.5335302924588639,0.0,0.4106386999244142,0.5968253968253968,0.6904761904761905,0.09978995871853016,1.1428571428571428,0.16666666666666666,0.05293549043549044,62.000000021642855,9.523809552309524,1.0,1.2142857142857142,0.36667974882260596,26.2,43.666666666666664,10,6,10.21763181955584,23.804761428476166,15.7,26.166666666666668,10.0,6.0,7.180993431738165,11.92336641501328,4.666666666666667,7.0,9.0,6.0,3.24037034920393,5.621387729022078,5.25,8.4,8.0,5.0,3.453776401067595,5.856620185738529,0.08396946564885496,0.07006369426751592,0.14285714285714285,0.07142857142857142
5869,0.151341557,0.077710287,0.35232383799999994,667,0.262494518,0.633570929,0.112389616,0.128570803,0.170254178,0.03392935,2.407942238267148,0.11191335740072202,0.8483754512635379,0.4836294371492928,0.0,0.4816438775825059,0.6614247365149892,0.8447653429602888,0.25517415797199194,1.151624548736462,0.16606498194945848,0.07978581787246046,71.4981949482491,19.953068589848375,1.0,0.7148014440433214,0.26119640487871537,2.2764227642276422,0.07317073170731707,0.8211382113821138,0.4938637243515294,0.0,0.5084978706929928,0.6773132017034454,0.7560975609756098,0.23959543166860234,1.1869918699186992,0.12195121951219512,0.062824235385211,63.86991868126014,16.76422763660976,1.0,0.6991869918699187,0.2665408439798684,2.5833333333333335,0.11666666666666667,0.8666666666666667,0.49027777777777776,0.0,0.5252777777777777,0.7533333333333334,0.8833333333333333,0.24458333333333332,1.3666666666666667,0.26666666666666666,0.10319444444444445,90.00000003828333,32.450000037366664,1.0,0.8333333333333334,0.26513888888888887,2.6103896103896105,0.19480519480519481,0.8701298701298701,0.4422525886811602,0.0,0.4364084328370042,0.5805860805860805,1.0389610389610389,0.30244160601303444,0.974025974025974,0.15584415584415584,0.08028083028083029,72.49350651574028,17.363636357402594,1.0,0.7012987012987013,0.25530580530580527,39.57142857142857,55.4,7,5,25.257719234966185,40.23431371354555,20.5,30.75,6.0,4.0,21.79678875430966,30.45625277891772,10.0,12.0,6.0,5.0,8.246211251235321,9.486832980505138,11.0,15.4,7.0,5.0,8.698658900466592,10.620734437881403,0.05415162454873646,0.04878048780487805,0.06666666666666667,0.06493506493506493
5870,0.544828989,0.288309664,0.64305949,353,0.249761363,0.660857621,0.086472163,0.115370369,0.217487248,0.009238593,1.4957627118644068,0.01694915254237288,0.961864406779661,0.7872881355932203,0.0,0.2967161016949153,0.2902542372881356,0.1440677966101695,0.06020480225988701,0.3855932203389831,0.22033898305084745,0.15928672316384182,67.00847457336863,6.5932203348855944,1.0,0.3898305084745763,0.15250706214689266,1.5433070866141732,0.015748031496062992,0.9448818897637795,0.7891732283464568,0.0,0.26233595800524934,0.2795275590551181,0.14173228346456693,0.04855643044619422,0.4015748031496063,0.25196850393700787,0.19317585301837273,68.97637796949608,7.425196846267717,1.0,0.4566929133858268,0.16227034120734907,1.435483870967742,0.016129032258064516,0.9193548387096774,0.7573924731182795,0.0,0.3649193548387097,0.3064516129032258,0.14516129032258066,0.08266129032258064,0.4032258064516129,0.24193548387096775,0.17674731182795697,83.2580645100645,7.241935476725806,1.0,0.3709677419354839,0.1599462365591398,1.2222222222222223,0.0,1.0,0.8518518518518519,0.0,0.35185185185185186,0.3333333333333333,0.1111111111111111,0.07407407407407407,0.3888888888888889,0.05555555555555555,0.05555555555555555,31.833333319777783,1.8333333200000002,1.0,0.1111111111111111,0.07407407407407407,23.6,29.5,10,8,11.89023876033521,23.5432732279459,12.7,15.875,10.0,8.0,5.6184220797895446,9.17196816392207,6.2,7.75,10.0,8.0,4.779586221049312,7.648529270389178,2.5714285714285716,3.6,7.0,5.0,1.511857892036909,2.7928480087537886,0.0423728813559322,0.05511811023622047,0.04838709677419355,0.0
5873,0.099576782,0.063128327,0.323076923,390,0.247438918,0.689676005,0.103492607,0.14137046,0.168423364,0.083854023,2.61744966442953,0.22818791946308725,0.8456375838926175,0.4400500692447002,0.0,0.49350165121977196,0.613614573346117,1.1610738255033557,0.3599818898476617,1.0469798657718121,0.040268456375838924,0.020757430488974115,48.00671140308725,14.516778541187918,1.0,0.610738255033557,0.1999680409076382,3.193548387096774,0.3709677419354839,0.9193548387096774,0.43050435227854583,0.0,0.4312724014336918,0.5915898617511521,1.596774193548387,0.3791730670762929,1.064516129032258,0.04838709677419355,0.021658986175115205,56.0806451652258,13.709677427048389,1.0,0.6774193548387096,0.19032258064516128,1.6857142857142857,0.02857142857142857,0.7714285714285715,0.5390476190476191,0.0,0.6533333333333333,0.6285714285714286,0.5142857142857142,0.3161904761904762,0.9714285714285714,0.0,0.0,35.62857138728572,9.999999993085714,1.0,0.4,0.14476190476190476,2.625,0.21875,0.8125,0.39947916666666666,0.0,0.39687500000000003,0.53125,1.1875,0.35572916666666665,0.78125,0.03125,0.015625,45.1562500003125,13.406250060000003,1.0,0.625,0.24479166666666669,37.25,49.666666666666664,4,3,7.632168761236874,29.704096238285608,15.5,20.666666666666668,4.0,3.0,5.0,13.279056191361393,11.666666666666666,11.666666666666666,3.0,3.0,0.5773502691896258,0.5773502691896258,10.666666666666666,16.0,3.0,2.0,2.3094010767585034,11.313708498984761,0.013422818791946308,0.016129032258064516,0.0,0.0
5879,0.169748724,0.096897771,0.461538462,221,0.276657243,0.622550213,0.045025315,0.251350853,0.277850617,0.061688118,1.8728813559322033,0.1016949152542373,0.864406779661017,0.62183212267958,0.0,0.2470338983050847,0.2711864406779661,0.4830508474576271,0.14650928167877317,0.3813559322033898,0.3559322033898305,0.22824858757062141,115.77966102134745,23.11864407845762,1.0,0.5254237288135594,0.23165859564164643,1.894736842105263,0.15789473684210525,0.7368421052631579,0.5087719298245614,0.0,0.3614035087719298,0.3684210526315789,0.631578947368421,0.2333333333333333,0.47368421052631576,0.3157894736842105,0.2210526315789474,95.7894737666842,24.842105259157893,1.0,0.5263157894736842,0.25789473684210523,2.727272727272727,0.2727272727272727,1.0,0.5875541125541125,0.0,0.2121212121212121,0.22727272727272727,1.0909090909090908,0.2502164502164502,0.36363636363636365,0.5,0.2212121212121212,146.68181818636364,66.3636363571818,1.0,0.6363636363636364,0.16222943722943725,1.6571428571428573,0.04285714285714286,0.8571428571428571,0.6492857142857144,0.0,0.20404761904761903,0.22857142857142856,0.3,0.10499999999999998,0.3142857142857143,0.3142857142857143,0.22190476190476194,107.84285713045713,11.471428592514286,1.0,0.5,0.24571428571428566,19.666666666666668,23.6,6,5,14.962174530016238,18.119050747762696,3.8,3.8,5.0,5.0,0.8366600265340756,0.8366600265340756,5.5,5.5,4.0,4.0,1.9148542155126762,1.9148542155126762,14.0,17.5,5.0,4.0,13.490737563232042,18.266545011760343,0.07627118644067797,0.15789473684210525,0.0,0.07142857142857142
